index	hash	title	smName	artist	version	levels	displayBpm	abcSort	dAudioUrl	sampleStart	sampleLength	useSsc
775	li6dD9b8dboOd9bbqli886lDl08IPQ00	StrayedCatz	StrayedCatz	削除	15	4,7,11,13,,7,12,13,	114-152	S	z0gr1ewgbj2751g/StrayedCatz.mp3	60.204	15	
776	1idIoi66ll806D8ddldOQi8bdiDO0Oil	Struggle	Struggle	Masayoshi Minoshima(ALR)	14	4,6,10,13,,5,10,12,	180	S	iv2ajbepkxvxyyz/Struggle.mp3	67.443	15	
777	oo6iiQQbqQ98D9oP6OQPibIqIPd66Qb0	STULTI	STULTI	MAX MAXIMIZER VS DJ TOTTO	13	4,9,12,15,,9,12,16,	90-182	S	jhzyjv3nv04e2fj/STULTI.mp3	70.674	15	
778	P8od0Q9DO8i9dl881oPQQIOIIq1Q9Oi9	Sucka Luva	Sucka Luva	Harmony Machine	13	1,4,7,11,,5,8,11,	118	S	k8pcz2pqj8r8li5/Sucka%20Luva.mp3	30.508	15	
779	i90o9Q0D91bb0Q6qIQ1OiDqqiPPP98oI	Summer Fairytale	Summer Fairytale	Design-MAD crew	13	2,5,7,9,14,5,7,9,14	141	S	yf5ng4w6rfbm9pa/Summer%20Fairytale.mp3	85.14	15	
780	loD6oi96869O8ilii1QPOPDoP91l1PQQ	Summer fantasy (Darwin remix)	Summer fantasy (Darwin remix)	Lazy U1 ft. Fraz & Chalk E	14	2,7,10,13,11,7,10,13,13	178	S	fckhmq8d0ikmig3/Summer%20fantasy%20%28Darwin%20remix%29.mp3	49.495	15	
781	61IoqIoODb6dlQlQqd99b90idO9QP9iI	SUNKiSS♥DROP	SUNKiSS DROP~Alison Side~	jun with Alison	9	3,5,8,12,12,4,7,11,12	185	S	pmh4gpjwu6b3ahe/SUNKiSS%20DROP~Alison%20Side~.mp3	38.59	15	
782	D1I09111OiQPiDi9doqP9b1PlO1PqII8	SUN² SUMMER STEP!	SUN2 SUMMER STEP!	ときめきアイドル project	15	1,3,8,11,,3,8,11,	170	S	qyz6v5aofbep3cn/SUN2%20SUMMER%20STEP%21.mp3	61.214	15	
783	d1PbOD8o6b6o1OqOQ98ilDQbid6dddQd	SUPER HERO	SUPER HERO	DJ YOSHITAKA feat.Michaela Thurlow	14	4,6,9,12,,7,10,13,	180	S	626wyh0ionu1bv1/SUPER%20HERO.mp3	48.333	15	
784	PDODO6Qdb9iqd6q0QoI0PiI0lb8l9I6d	SUPER SAMURAI	SUPER SAMURAI	jun	10	4,8,12,15,,8,12,16,	170	S	75bfi2zypu6dqsi/SUPER%20SAMURAI.mp3	15.21	15	
785	88do8dl8O6Ql1Qlb981lOi8D86oiq91P	SUPER STAR	SUPER STAR	D.J.RICH feat. TAILBROS.	3	3,7,8,12,,5,9,11,	128	S	3i8pwbgmvaeqyn1/SUPER%20STAR.mp3	8.905	15	
786	0qQ1odlooiQO99DDP6bD9bOq89669PQb	SUPER STAR(FROM NONSTOP MEGAMIX)	SUPER STAR(FROM NONSTOP MEGAMIX)	D.J.RICH feat. TAILBROS.	6	,,,,10,,,,11	128	S	gkatu8mhpgj2jp9/SUPER%20STAR%28FROM%20NONSTOP%20MEGAMIX%29.mp3	39.374	15	
787	Id8IPlqQodD01dPiq8oPPQoPQq6booi0	SUPER SUMMER SALE	SUPER SUMMER SALE	BEMANI Sound Team "U1 overground"	15	2,8,12,15,,8,12,15,	155	S	e2uz9nkahea4nb8/SUPER%20SUMMER%20SALE.mp3	20.132	15	
788	obd0PDIDq8qqd9q9qdbDdqD98bd61I8D	SWEET HOME PARTY	SWEET HOME PARTY	劇団レコード	16	5,8,12,16,,8,12,16,	134-180	S	jawme8kjo4dw78a/SWEET%20HOME%20PARTY.mp3	60.082	15	
789	DbibObDP860iqI11POiqQDD0i8PPOibd	Sweet Rain	Sweet Rain	Y&Co. feat. Karin	13	3,6,9,12,,6,9,12,	155	S	ygd7sevmqnmurs6/Sweet%20Rain.mp3	51.044	15	
790	8809ol0qbbd6919bbl0b8id1669PqQ08	Sweet Sweet ♥ Magic	Sweet Sweet Love Magic	jun	6	4,5,9,13,,5,8,11,	180	S	q7dg9y9kzdgo0fc/Sweet%20Sweet%20Love%20Magic.mp3	68.333	15	
791	9bo00PqOIDoDbO6P1116b9obolOiqPo1	switch	switch	DAISUKE ASAKURA ex.TЁЯRA	9	3,4,7,10,,5,7,10,	152	S	60738dgcsopelli/switch.mp3	66.32	15	
792	8lo1IDqPDD88DObIPodOd8oQ0Q6qQ1Dd	sync (EXTREME version)	sync (EXTREME version)	OutPhase	7	3,5,8,9,12,6,9,10,11	167	S	fwrpr6wsrwxxx7e/sync%20%28EXTREME%20version%29.mp3	71.87	15	
793	b9IoO68b1Qd9I6O8qqoo6q1o8DQ8l9lo	Synergy For Angels	Synergy For Angels	TAG×U1-ASAMi	13	3,7,10,14,,7,10,14,	160	S	awi5cbkbcctb6ao/Synergy%20For%20Angels.mp3	28.5	15	
794	ob86bIdI1IbIl9DoQ1bboq9Q8O6PPPoq	Taj He Spitz	Taj He Spitz	DKC Crew	10	2,4,7,10,,5,7,11,	107	T	q5xyb612bnvlvfg/Taj%20He%20Spitz.mp3	82.605	15	
795	b0lI9Ili8loOb1DD6Dd8lqII60b90101	Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch)	Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch)	DKC Crew	10	3,5,8,12,,6,7,12,	120	T	detwt5rtdz9vme6/Taj%20He%20Spitz%20%28Tommie%20Sunshine%27s%20Brooklyn%20Fire%20Re-Touch%29.mp3	9.753	15	
796	8i1ii188q9OlD0qQ9lQ0D1OdDbldqQbI	Take A Chance	Take A Chance	neuras feat. GATZ	10	2,3,6,9,,3,6,9,	88	T	ni8bpyczoh5zouj/Take%20A%20Chance.mp3	65.463	15	
797	ibiD8868D116OIqbQ1DQ1IOb8OD1qQ98	Take A Step Forward	Take A Step Forward	TAG feat. Sydney Powers	12	2,7,9,11,,6,10,12,	145	T	nr5wwuouv4julsn/Take%20A%20Step%20Forward.mp3	47.6	15	
798	i1Q080DDQD81l8o0109Q6blq0oo8o69q	Taking It To The Sky	Taking It To The Sky	U1 feat. Tammy S. Hansen	11	1,3,5,8,,4,6,8,	130	T	mzp6srmutjenw89/Taking%20It%20To%20The%20Sky.mp3	12.95	15	
799	1Q1Q8oO600lodPbio8b8d66b8do1PIlQ	TEARS	TEARS	NAOKI underground feat.EK	7	3,6,8,12,,6,8,12,	143	T	ii3ttp8pr3rnyp8/TEARS.mp3	40.28	15	
800	qdbDo1oP6D9ioODd1dQO0QObObidilbP	TECH-NOID	TECH-NOID	Sota F.	15	2,5,9,12,,6,9,13,	146	T	1tykcsefkykbd3v/TECH-NOID.mp3	82.165	15	
801	6loP1dbiOq0Q8i9QQOI6o0iOO6bdIQOO	Tell me what to do	Tell me what to do	atomsoak ft. cerol	13	2,5,9,12,14,5,9,11,14	145	T	wtmjqudw57mjbcb/Tell%20me%20what%20to%20do.mp3	81.1	15	
802	IPDid8ii1iQb19lb6iqOi91O0il018Ql	Thank You Merry Christmas	Thank You Merry Christmas	VENUS	14	3,5,9,12,,5,9,13,	220	T	iphulv5s3tf8xh3/Thank%20You%20Merry%20Christmas.mp3	65.455	15	
803	boi66iD1809o6q199bbolO0bqQ1lqI8b	The flower in your smile	The flower in your smile	TACOS NAOMI feat.小久保裕之	10	3,6,7,10,,5,7,10,	186	T	h5x2wgad1a8bdcb/The%20flower%20in%20your%20smile.mp3	43.997	15	
804	0q8b6O0qOlDql0oP80OI8i8i1088qbIb	The Heavens Above	The Heavens Above	U1 /F Anneliese	12	3,7,9,11,,6,10,12,	140	T	d8wkag7d1o2dy43/The%20Heavens%20Above.mp3	83.58	15	
805	Q8bIDb60oPo890oi0l0O9PQd9lOb8o1Q	The History of the Future	The History of the Future	BEMANI Sound Team"U1×TAG"	16	5,9,14,17,,9,14,17,	100-200	T	tvilz7r8pt2pl8x/The%20History%20of%20the%20Future.mp3	79.169	15	
806	8Pl1i1o0O6oIio0b681qOoDOQdPPOObb	The Island Song	The Island Song	TAG feat. Eric Anthony	13	1,3,7,9,13,4,7,9,13	85	T	lc4hzjmessudm1s/The%20Island%20Song.mp3	47.96	15	
807	lO68Q0iPIOiOIDDd8dOPoiql9OI81DQ0	The Least 100sec	The Least 100sec	Hirofumi Sasaki	7	5,7,11,12,,7,10,14,	200-263	T	ic8ghd65y5qc9pg/The%20Least%20100sec.mp3	0.913	15	
808	li608di8PolqqIP808iddOqi11qDDq0Q	The legend of MAX	The legend of MAX	ZZ	7	7,8,13,15,,8,12,16,	83-333	T	kikdugz6ow8ak0k/The%20legend%20of%20MAX.mp3	12.255	15	
809	1o6dQqq9P8IQ6PbQO88OI1b91P9DoqQ8	The legend of MAX(X-Special)	The legend of MAX(X-Special)	ZZ	10	,,,,17,,,,17	83-333	T	yd8sk54uudhouog/The%20legend%20of%20MAX%28X-Special%29.mp3	12.252	15	
810	q6661PIbbb1O80OQQ11iD6bP1l6bio0Q	The Light	The Light	W&W ft. Kizuna AI	16	2,5,9,13,,5,9,13,	160	T	leh8c0rtkz3o1kx/The%20Light.mp3	37.495	15	
811	90D66ObIiqP09oqoDoq6b908b699oqqi	The Lonely Streets	The Lonely Streets	DJ Yoshitaka feat.Robert "RAaB" Stevenson	14	2,4,7,10,12,5,7,10,12	115	T	44p8efu9h3s1ltn/The%20Lonely%20Streets.mp3	51.947	15	
812	0Ob1601118Dii9Qdii9lPbioPP6qoi1I	The Night Away (MK Remix)	The Night Away (MK Remix)	Starving Trancer feat. Mayumi Morinaga	15	3,5,9,12,,5,10,12,	160	T	9fyn030orn2lrsy/The%20Night%20Away%20%28MK%20Remix%29.mp3	41.704	15	
813	Oq9QIlI8l11ddqbbDoQ1ql61OqlIi9lo	Theory of Eternity	Theory of Eternity	TAG	11	3,6,9,12,10,6,9,12,11	160	T	tisb7x9e3xngbu9/Theory%20of%20Eternity.mp3	61.53	15	
814	1iIoi89doDiQoo8o0ddl9PQdQP0Ili8O	THE REASON	THE REASON	Black Rose Garden	13	1,4,7,12,15,4,7,12,15	85-98	T	i8u98s4rl6m1bop/THE%20REASON.mp3	67.414	15	
815	ODQOP1dblD6q8d160Ioi0dIoQloI6oQO	THE SHINING POLARIS	THE SHINING POLARIS	L.E.D. feat. Sana	8	4,4,6,9,,5,6,9,	147	T	l9f5u7zzgx6s2qf/THE%20SHINING%20POLARIS.mp3	71.67	15	
816	Dbdi9P91PQl660llPQO0l86oDqi1O9Ob	The Wind of Gold	The Wind of Gold	kors k	13	3,6,10,14,,6,10,14,	171	T	vlku9f0qz7jo19w/The%20Wind%20of%20Gold.mp3	80.471	15	
817	b80qOO6l8060990qQPod1bOd8Q9d69qo	The World Ends Now	The World Ends Now	Akira Complex	16	4,9,12,16,,9,13,16,	200	T	xbt0yk8nzv9bj36/The%20World%20Ends%20Now.mp3	87.598	15	
818	9lob1d1QPd9qiPlQOQ6l0dbodOoDPq1d	think ya better D	think ya better D	sAmi	2	3,5,6,9,,6,7,10,	136	T	7azaf81nvt1n6yy/think%20ya%20better%20D.mp3	5.291	15	
819	PdPdbdQ1lDI18O90Q0li8QI0bo99bidd	This Beat Is.....	This Beat Is	Shoichiro Hirata	16	1,4,7,11,,4,7,10,	128	T	ri9y9wrvx8tbk4p/This%20Beat%20Is.mp3	61.858	15	
820	qQl6O8IdiI6991IiqDqidO96bll1qPDl	THIS NIGHT	THIS NIGHT	jun feat. Sonnet	11	2,5,8,11,,6,8,11,	160	T	tn5fqa9d664rtdm/THIS%20NIGHT.mp3	77.64	15	
821	ld8b6iqPIiqqbb9q69l8obO66ibI96od	Ticket to Bombay	Ticket To Bombay	Jena Rose	10	3,5,7,10,,5,7,9,	145	T	iawvwm5vz1zbx5g/Ticket%20To%20Bombay.mp3	54.625	15	
822	idDdoI9bD186blQ9Q8610bIQqb86dilo	TIERRA BUENA	TIERRA BUENA	WILMA DE OLIVEIRA	8	3,4,8,10,,4,7,11,	115	T	6qv9n08ltzlnovw/TIERRA%20BUENA.mp3	35.5	15	
823	99oQO1b8d9qQdPq6O1I6bd1bo1D16DP0	Till the lonely's gone	Till the lonely's gone	Z-licious	10	3,4,8,9,,5,8,9,	130	T	nib15h0fnnyfcmv/Till%20the%20lonely%27s%20gone.mp3	37.876	15	
824	oDIliqQl90bQo6Qil9bOiD1iO19qI1dd	TIME	TIME	NM feat.Aleisha G	12	1,5,7,9,,5,7,10,	115	T	iitoacnpxsromli/TIME.mp3	51.14	15	
825	O110IdDiDlDQ66bb1o9lbqiqQq6lOid1	TimeHollow	TimeHollow	Masanori Akita	10	2,4,7,9,,5,6,8,	94	T	yhf793pd2sj34bc/TimeHollow.mp3	68.926	15	
826	1i8d1DodloQiQ8doOlloDIOO9PI6OIoO	Time Of Our Lives	Time Of Our Lives	Pitbull	15	2,5,9,11,,5,9,11,	124	T	7yscae9ncfb8wiv/Time%20Of%20Our%20Lives.mp3	78.57	15	
827	OddDoQ6dqi0QdQDDOO6qlO08d8bPbli1	Tohoku EVOLVED	Tohoku EVOLVED (TYPE1)	2.1MB underground	12	6,10,14,17,18,10,14,17,18	340	T	3nu4ij0h9jr8gjz/Tohoku%20EVOLVED%20%28TYPE1%29.mp3	1.42	15	
828	DIDd9l0dbi1QdQ89I6Do9bolDqdb1dPO	tokyoEVOLVED (TYPE1)	tokyoEVOLVED (TYPE1)	NAOKI underground	12	6,9,13,16,,9,13,16,	70-280	T	e7pf1ooqc0l132h/tokyoEVOLVED%20%28TYPE1%29.mp3	29.28	15	
829	i0b0118q8D1QlQbIbli0P0IQ0QP08QdO	tokyoEVOLVED (TYPE2)	tokyoEVOLVED (TYPE2)	NAOKI underground	12	6,9,13,16,,9,13,16,	70-280	T	sx4ai1dvlz0uwf4/tokyoEVOLVED%20%28TYPE2%29.mp3	29.28	15	
830	6OOd69q0oP8iblIIb08OQO9dq9oIq8i6	tokyoEVOLVED (TYPE3)	tokyoEVOLVED (TYPE3)	NAOKI underground	12	6,9,13,16,,9,13,16,	70-280	T	7000pg1e81ohz25/tokyoEVOLVED%20%28TYPE3%29.mp3	29.28	15	
831	lQbiI10Qo9DdD8liqPIiob61qDO9d861	TOMORROW	TOMORROW	nc ft. Dreamscanner	8	3,4,8,10,,5,7,11,	140	T	dosvd51euj5rz0z/TOMORROW.mp3	64.5	15	
832	D1D88PPI0PDQqOq00OI6QI1o6dPolqlI	Tomorrow Perfume	Tomorrow Perfume	dj TAKA	8	3,4,8,10,,4,7,9,	144	T	e8g24dhw77lsfby/Tomorrow%20Perfume.mp3	28.35	15	
833	l9i996ld6PbbiO1911OoOI8lIPQ06ID8	Top The Charts	Top The Charts	J-Mi & Midi-D feat. Hanna Stockzell	13	3,5,8,12,14,5,8,12,14	160	T	rt15qm0laxfxsqc/Top%20The%20Charts.mp3	52.49	15	
834	l66Io69ob00OoOiDOI9lIqlidbDoDq89	Towards the TOWER	Towards The TOWER	SHAMDEL	15	2,5,9,12,,5,9,12,	132	T	hjedjezta9gvrbl/Towards%20The%20TOWER.mp3	79.878	15	
835	d9QO9odlI18i96I6DQPld1iiol8ODl0o	toy boxer	toy boxer	BEMANI Sound Team "S-C-U & SYUNN"	16	4,9,12,16,,8,12,16,	190	T	w70zygit5syl2cy/toy%20boxer.mp3	61.902	15	
836	ddIiQ90DblbOQQIQPIbQOdb9DdPoOQ9Q	Toy Box Factory	Toy Box Factory	まろん(IOSYS)	16	3,7,11,15,,7,11,15,	148	T	q2iv405fqzg6alg/Toy%20Box%20Factory.mp3	72.958	15	
837	iO61Dq9iiIQO0Qbbdo1O8bdqO8dqoiio	Tracers (4Beat Remix)	Tracers (4Beat Remix)	Ruffage & Size	10	3,5,7,10,,6,9,11,	140	T	6pozkyfflsry4ue/Tracers%20%284Beat%20Remix%29.mp3	44.571	15	
838	PlIiPiPoI9DIbPdIPoqQlIq61Pd8QIDo	Tribe	Tribe	�L��Master	12	2,5,7,10,13,4,7,10,14	139	T	5ovf4vdq8g9fr31/Tribe.mp3	22.46	15	
839	OPOIPIi1OioQ98qbO100q6QiDP8dIDq6	Trigger	Trigger	sonic-coll.	10	5,9,12,16,18,7,12,16,18	100-400	T	jmq8jc46g0fa26c/Trigger.mp3	10.8	15	
840	0lIIil06b8q819P9lDil09o6qlqo9I1i	Trill auf G	Trill auf G	BEMANI Sound Team "dj TAKA"	16	4,8,12,16,,8,11,16,	188	T	r0lcyicpu7l1aky/Trill%20auf%20G.mp3	52.246	15	
841	POQQQqI8q69qP6Id8Ol01QI60OIoiil8	Trim	Trim	kobo	9	5,6,10,16,,6,10,15,	85-340	T	u11qgavbtt53hag/Trim.mp3	76.24	15	
842	d810q0I8q6d0l1POlIO6d66bOPb96dql	Triple Counter	Triple Counter	DJ YOSHITAKA meets dj TAKA	15	7,11,14,17,,9,14,17,	216	T	xkwlkwt8cm5aob3/Triple%20Counter.mp3	86.518	15	
843	lDOPd60Q9obl6D0q8qqdQi9lioblD1db	Triple Journey -TAG EDITION-	Triple Journey -TAG EDITION-	Triumvirate	13	4,8,12,16,18,8,12,17,18	96-192	T	1q64ovomzxlm8q5/Triple%20Journey%20-TAG%20EDITION-.mp3	61.875	15	
844	Pb9II0oiI9ODQ8OP8IqIPQP9P68biqIi	TRIP MACHINE	TRIP MACHINE	DE-SIRE	0	3,8,9,10,,9,10,10,	160	T	1pwnabdy2mabnxo/TRIP%20MACHINE.mp3	13.499	15	
845	bql00PQ1PiboIqDQoD909Il8o1PIDiD1	TRIP MACHINE(X-Special)	TRIP MACHINE(X-Special)	DE-SIRE	10	,,,,11,,,,12	160	T	j16v2d8dy51dh38/TRIP%20MACHINE%28X-Special%29.mp3	13.5	15	
846	D81D8689llDiOqPq0IP19bbQQiioPl8d	TRIP MACHINE CLIMAX	TRIP MACHINE CLIMAX	DE-SIRE	3	5,7,9,12,,7,9,12,	180	T	p8ynoue3ng8q6cf/TRIP%20MACHINE%20CLIMAX.mp3	56.667	15	
847	boQPliilD01OD1bIdOOIOOi0Q9P16OlO	TRIP MACHINE CLIMAX(X-Special)	TRIP MACHINE CLIMAX(X-Special)	DE-SIRE	10	,,,,14,,,,14	180	T	t4tfql17f5truar/TRIP%20MACHINE%20CLIMAX%28X-Special%29.mp3	56.68	15	
848	8O6b1D9PDO0ll1IO9d1ODDPPo0QPQbob	TRIP MACHINE EVOLUTION	TRIP MACHINE EVOLUTION	DE-JAVU	12	4,9,12,16,18,9,12,17,18	95-382	T	mmdcgqpxazb5cyv/TRIP%20MACHINE%20EVOLUTION.mp3	43.6	15	
849	qQ9Oo611P0dObD8q6O0Q968bbl8I91OO	TRIP MACHINE～luv mix～	TRIP MACHINE~luv mix~	2MB	2	3,9,10,12,,9,10,11,	160	T	qs0q59rk8ofs9ia/TRIP%20MACHINE~luv%20mix~.mp3	56.949	15	
850	b0QQ6OPD1dDqQ6D6IDQqlDd180Db609I	TRIP MACHINE PhoeniX	TRIP MACHINE PhoeniX	DE-SIRE改	9	3,8,12,15,15,8,12,16,16	160	T	mgm8flmf76j8p2x/TRIP%20MACHINE%20PhoeniX.mp3	0.76	15	
851	POO9PlPq66OqIQO6Oq1i90D6Ill100il	TRIP MACHINE survivor	TRIP MACHINE survivor	DE-SIRE	7	4,5,11,13,,6,11,12,	170	T	n9lzeih9y30gwmx/TRIP%20MACHINE%20survivor.mp3	16.944	15	
852	l9OQPi0do19dQPO8ilq0QDbll8P8Ib6O	TRIP MACHINE (xac nanoglide mix)	TRIP MACHINE (xac nanoglide mix)	DE-SIRE	12	4,8,12,16,,8,12,16,	170	T	bp5xkkcts6i1kzs/TRIP%20MACHINE%20%28xac%20nanoglide%20mix%29.mp3	12.71	15	
853	bilO9D91P1lo81oIDP6qOoqdDdQdoDlP	Truare!	Truare!	Akhuta	14	3,8,11,16,,8,11,16,	183	T	l2xh7dnqwep9qy9/Truare%21.mp3	69.18	15	
854	D9lq0DioIl9D6ll0d61990DP9qPPb1dP	True Blue	True Blue	dj TAKA feat.AiMEE	14	3,7,11,16,,6,11,16,	164	T	rv12o7o3uqmpydm/True%20Blue.mp3	92.186	15	
855	oD6l698q0bQqoIOi0Dd66bqObII8QqDl	TRUE♥LOVE	TRUE LOVE	jun feat. Schanita	8	4,4,8,10,,4,7,10,	188	T	pi4sfuomky3ri9w/TRUE%20LOVE.mp3	48.52	15	
856	ddD8OPQoIiQi0IbDOIIdQ6dDDbPQ9bIO	Trust -DanceDanceRevolution mix-	Trust -DanceDanceRevolution mix-	Tatsh feat.ヨーコ	9	3,5,8,10,,4,8,11,	164	T	4cly8wduic0lou7/Trust%20-DanceDanceRevolution%20mix-.mp3	53.75	15	
857	doqDbod0d81qP6PoPiP8b0P00PD8oboD	Try 2 Luv. U	Try 2 Luv. U	S.F.M.P.	8	3,4,6,8,,4,6,8,	115	T	lms03gj2tz05oin/Try%202%20Luv.%20U.mp3	43.58	15	
858	o9Ib8bob6b9qIDq1d09bq8q1I06Odi90	TSUBASA	TSUBASA	柊木りお featured by TAG	14	2,6,10,13,,6,9,13,	151	T	3nuwzjtl6omz5ng/TSUBASA.mp3	39.338	15	
859	io688qld6Pqq6bI01q86illP18biq0bd	TSUGARU	TSUGARU	RevenG vs DE-SIRE	6	3,5,9,12,,6,9,13,	165	T	gahs2jpy5drqucy/TSUGARU.mp3	72.369	15	
860	1qDD1DdPlId69010IQ18I6q8Q00IoI6D	TSUGARU (APPLE MIX)	TSUGARU(APPLE MIX)	RevenG vs DE-SIRE	6	,,,,11,,,,11	165	T	v0e5muo37em5dfd/TSUGARU%28APPLE%20MIX%29.mp3	20.367	15	
861	0l181DPDqbQPb0qQl0i0dlQd0oQPlQ6i	Twin Bee -Generation X-	Twin Bee -Generation X-	FinalOffset	7	3,5,8,11,,4,7,11,	169	T	baapfc41jtp77v3/Twin%20Bee%20-Generation%20X-.mp3	21.313	15	
862	lo6bOoq86d9od6qQ9PiPibOioOQb96lP	TWINKLE♡HEART	TWINKLE HEART	jun	12	1,4,8,11,10,4,8,11,11	185	T	bmreqafxfki8mx6/TWINKLE%20HEART.mp3	42.02	15	
863	Po1D6bo0dQbdl91bPOl86lo8DbP9biiO	Twin memories W	Twin memories W	ときめきアイドル project	15	2,6,9,11,,6,9,11,	160	T	xnii4nw2rqmtwxc/Twin%20memories%20W.mp3	85.508	15	
864	1oIo1DliQqPol00Q1l1bPODbdOilodod	Übertreffen	Ubertreffen	TAKA respect for J.S.B.	10	3,6,8,13,,5,8,14,	174	U	e3z7wzr6r2p1ehi/Ubertreffen.mp3	28.96	15	
865	I6dI99IOolDD6l6Q1ooPIiDO8Odq0QIP	UNBELIEVABLE (Sparky remix)	UNBELIEVABLE (Sparky remix)	jun feat. Sarah-Jane	12	4,7,11,15,,8,12,16,	88-176	U	iae75o9dm5x1n3l/UNBELIEVABLE%20%28Sparky%20remix%29.mp3	45.26	15	
866	oiQliqIliq91Dl169ldqbb18OPblOb1i	Under the Sky	Under the Sky	南さやか (BeForU) with platoniX	8	2,2,5,11,,3,6,8,	170	U	asazfvy6ggm9tma/Under%20the%20Sky.mp3	57.9	15	
867	99P8bDO1PqlddQqo81QOIPO60lPQqlO8	un deux trois	un deux trois	SDMS	8	3,4,8,10,,4,6,9,	70-140	U	jdk4zwbqew9m54e/un%20deux%20trois.mp3	66.87	15	
868	8q68D8iP6lIdiP8bo9PoOib8lb9loIob	Une mage blanche	Une mage blanche	Dormir	16	4,7,10,13,,7,10,13,	193	U	m65eifiitms0at7/Une%20mage%20blanche.mp3	81.293	15	
869	olQl6Qoi0IbobI980q9Q0QIo9qlbq1PO	Unreal	Unreal	Black Rose Garden	9	4,8,12,15,,8,12,14,	90-180	U	kutba6fg95a7y8m/Unreal.mp3	28.82	15	
870	89O8qIII0QPO0Q0l10P6dl19PlQ9d0oO	Until the End	Until the End	Philip Webb	12	3,4,9,12,,8,10,13,	172	U	exnuefiisw04bxh/Until%20the%20End.mp3	37.68	15	
871	0b1660ibo0liI01ibOO6lD8olIb88qDi	Uranus	Uranus	Tatsh SN 2 Style	9	3,6,9,11,13,6,9,11,13	81-162	U	b0vet0lz3vrrkhy/Uranus.mp3	33.15	15	
872	Ilo6IboPOq8Q10qDOdDDoO6P989bPPi6	V ～for EXTREME～	V ~for EXTREME~	TAKA	7	3,5,8,12,13,5,7,11,13	150	V	ggbqb7jy9v112zu/V%20~for%20EXTREME~.mp3	83.2	15	
873	186dd6DQq891Ib9Ilq8Qbo8lIqb0Qoll	Valkyrie dimension	Valkyrie dimension	Spriggan	11	9,13,15,18,19,13,14,18,19	47-744	V	66ugdnjwz2ik2jm/Valkyrie%20dimension.mp3	2.68	15	
874	6d6bqoOlqi8ooqOdlqdPblqol88b68QP	VANESSA	VANESSA	朱雀	11	4,7,11,16,,7,12,16,	185	V	vnis1scdl2vax9w/VANESSA.mp3	14.26	15	
875	DDqDDqDQ1Db60IiIDbIl6Pd8DPOq0q06	VANITY ANGEL	VANITY ANGEL	FIX X	7	3,4,9,12,,5,9,12,	140	V	hjwr6bw408bru8b/VANITY%20ANGEL.mp3	36.034	15	
876	891b0OdIdO8b9obi69b6PQlPIqDI01dO	Vanquish The Ghost	Vanquish The Ghost	BEMANI Sound Team "TAG"	15	3,8,12,16,,8,12,15,	78-155	V	ke0cmhp4401rz35/Vanquish%20The%20Ghost.mp3	63.483	15	
877	d1dPPII1o69IlI0d0DlPi1i1idbdPD6O	VEGA	VEGA	REDALiCE	14	3,7,11,14,,7,11,14,	191	V	gmojdklx4azk5o5/VEGA.mp3	54.031	15	
878	o6I06bPq8dqIlllbQDPP8boqdq6iQ8Qb	Vem brincar	Vem brincar	Caldeira feat.Téka Penteriche	9	2,5,7,11,,5,7,11,	135	V	cfuhrjbzfhn4qbg/Vem%20brincar.mp3	58.01	15	
879	6bIODbPoIDlOdO66b1id0q68qdQilDd6	Venus	Venus	Tatsh+RayZY	9	3,4,7,11,13,4,6,10,13	195	V	bc8l8zyqv3kja29/Venus.mp3	66.9	15	
880	8idID0Pq0O68Qb0Q69P6IDldqI91qi1O	volcano	volcano	Yasuhiro Abe	9	4,5,8,13,,5,8,13,	240	V	mtqdvuawq8m7jdr/volcano.mp3	1.01	15	
881	6DQ9D9oi66I8ODi8o0dPdOD1ibbIqIdI	voltississimo	voltississimo	BEMANI Sound Team "PHQUASE"	16	5,9,13,17,,9,13,17,	113-225	V	vv81u9jj1ix0e3z/voltississimo.mp3	61.301	15	
882	PqPPDibPdD8qd88D0d01dqo6918b0POD	Votum stellarum -forest #25 DDR RMX-	Votum stellarum -forest #25 DDR RMX-	iconoclasm	9	1,4,9,12,,4,7,12,	140	V	asjfkp8v85dr7hw/Votum%20stellarum%20-forest%20%2325%20DDR%20RMX-.mp3	17.15	15	
883	PPQb966D6Ql6Q8iPo68810PdDiI6D0bl	Waiting	Waiting	nc ft.NRG Factory	16	3,6,10,13,,7,10,13,	180	W	7brq34ckf12hqda/Waiting.mp3	33.437	15	
884	96Q0Piqo9PPQoQdi9001DO6P9Piqi0dq	Waiting 4 u	Waiting 4 u	DDT	10	4,6,8,11,11,6,8,12,12	175	W	38pqenc4zvu6b8w/Waiting%204%20u.mp3	46.63	15	
885	io9b89PD18ibIO8PIqb1QODliqDdqiIO	Wake Me Up	Wake Me Up	Avicii	15	3,5,9,12,,5,9,13,	124	W	wz60yrfelh8ccc9/Wake%20Me%20Up.mp3	102.591	12	
886	olloQOobddiIIPObP91l0qPl6oo8P9Dl	What Will Come of Me	What Will Come of Me	Black Rose Garden	11	2,4,6,13,,5,7,13,	140	W	s6kic2wma03tqdw/What%20Will%20Come%20of%20Me.mp3	44.58	15	
